work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q61782228,The Merry Wives of Windsor,edition_or_translation_of,1922-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q844836,The Merry Wives of Windsor
http://www.wikidata.org/entity/Q59264978,"Othello, der Mohr von Venedig",edition_or_translation_of,1766-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,http://www.wikidata.org/entity/Q72,Zurich,47.374444444,8.541111111,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q60321771,The Tragedy of Macbeth,edition_or_translation_of,1918-08-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q61862766,The Second Part of King Henry the Sixth,edition_or_translation_of,1923-11-23T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q1236216,"Henry VI, Part 2"
http://www.wikidata.org/entity/Q59570050,The Tragedy of King Richard the Second,edition_or_translation_of,1921-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q59465721,Julio César,edition_or_translation_of,1921-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q2807,Madrid,40.416944444,-3.703333333,http://www.wikidata.org/entity/Q215750,Julius Caesar
http://www.wikidata.org/entity/Q60532559,Kupiec wenecki,edition_or_translation_of,1923-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q36036,Lviv,49.8425,24.032222222,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q59551376,"Macbeth (Shakespeare, translated by Ulrich, 1895)",edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q59267314,"Macbeth (Shakespeare, translated by Paszkowski, 1908)",edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q36036,Lviv,49.8425,24.032222222,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q63069916,"Twelfth Night, or What You Will",edition_or_translation_of,1922-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q59588930,The Life of Henry the Fifth,edition_or_translation_of,1918-09-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q495954,Henry V
http://www.wikidata.org/entity/Q59779930,Mesure pour mesure,edition_or_translation_of,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q665446,Measure for Measure
http://www.wikidata.org/entity/Q59269292,Makbeto,edition_or_translation_of,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q143,Esperanto,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q62065561,The Taming of the Shrew,edition_or_translation_of,1921-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q332387,The Taming of the Shrew
http://www.wikidata.org/entity/Q62656523,The Most Excellent and Lamentable Tragedy of Romeo and Juliet,edition_or_translation_of,1917-09-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q59590715,Cymbelin,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q730212,Cymbeline
http://www.wikidata.org/entity/Q59267602,Macbeth,edition_or_translation_of,1907-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7026,Catalan,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q59264625,Otello,edition_or_translation_of,1925-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q36036,Lviv,49.8425,24.032222222,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q60067170,Makbet (trans. Kasprowicz),edition_or_translation_of,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q270,Warsaw,52.23,21.011111111,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q2036869,Othello,based_on,1996-02-16T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1965-12-22T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2036869,Othello,based_on,1996-01-19T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2390637,Hamlet,based_on,1961-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q183,Germany,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q1758089,Romeo and Juliet,based_on,2013-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1493156,Looking for Richard,based_on,1996-10-11T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1967-03-17T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1658943,King Lear,based_on,1983-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q2363609,All Shook Up,based_on,,,,,,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q2406650,King Lear,based_on,1971-02-08T00:00:00Z,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q2064278,Love's Labour's Lost,based_on,2000-05-25T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost
http://www.wikidata.org/entity/Q2501468,Richard III,based_on,1996-03-14T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q2517513,Rosencrantz and Guildenstern Are Dead,based_on,1967-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q1670602,"Roméo et Juliette, de la Haine à l'Amour",based_on,,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q2280410,"Blow, blow, thou winter wind",edition_or_translation_of,1903-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q62657613,"Blow, blow, thou winter wind"
http://www.wikidata.org/entity/Q2406650,King Lear,based_on,1975-08-06T00:00:00Z,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q1763851,Motocrossed,based_on,2001-02-16T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q1758203,Voyage to Melonia,based_on,1989-12-15T00:00:00Z,,,http://www.wikidata.org/entity/Q34,Sweden,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-04-10T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1965-12-22T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2501468,Richard III,based_on,1995-12-29T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q1501773,O,based_on,2002-01-24T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q1493156,Looking for Richard,based_on,1997-01-30T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1965-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q2036869,Othello,based_on,1996-02-16T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1965-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-11-17T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q1635819,Titus,based_on,1999-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q272169,Titus Andronicus
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-11-17T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1865423,Prince of the Himalayas,based_on,2006-10-20T00:00:00Z,,,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q2064278,Love's Labour's Lost,based_on,2000-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost
http://www.wikidata.org/entity/Q2406650,King Lear,based_on,1970-12-15T00:00:00Z,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q2250645,Othello,based_on,1956-03-13T00:00:00Z,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2501468,Richard III,based_on,1996-01-19T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-07-20T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2064278,Love's Labour's Lost,based_on,2000-05-25T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost
http://www.wikidata.org/entity/Q1525083,Twelfth Night,based_on,1997-04-03T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q1758203,Voyage to Melonia,based_on,1990-02-07T00:00:00Z,,,http://www.wikidata.org/entity/Q34,Sweden,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q1736863,Q1736863,based_on,,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1965-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1865423,Prince of the Himalayas,based_on,2007-11-10T00:00:00Z,,,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q1758203,Voyage to Melonia,based_on,1991-05-09T00:00:00Z,,,http://www.wikidata.org/entity/Q20,Norway,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q1525083,Twelfth Night,based_on,1997-04-03T00:00:00Z,,,http://www.wikidata.org/entity/Q27,Ireland,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q2481391,Hamlet,based_on,1964-06-24T00:00:00Z,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q2036869,Othello,based_on,1995-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-11-17T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1635819,Titus,based_on,1999-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q272169,Titus Andronicus
http://www.wikidata.org/entity/Q1491432,56 csepp vér,based_on,,http://www.wikidata.org/entity/Q9067,Hungarian,http://www.wikidata.org/entity/Q28,Hungary,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1968853,Richard III,based_on,1955-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q2481391,Hamlet,based_on,1964-05-03T00:00:00Z,,,http://www.wikidata.org/entity/Q15180,Soviet Union,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q1865423,Prince of the Himalayas,based_on,2011-11-23T00:00:00Z,,,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q2064278,Love's Labour's Lost,based_on,2000-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost
http://www.wikidata.org/entity/Q2342350,The Enchanted Island,based_on,2011-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q2342350,The Enchanted Island,based_on,2011-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-05-08T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1525083,Twelfth Night,based_on,1997-04-03T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q1758089,Romeo and Juliet,based_on,2013-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1525083,Twelfth Night,based_on,1996-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1967-03-17T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1967-03-17T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1758203,Voyage to Melonia,based_on,1989-12-15T00:00:00Z,,,http://www.wikidata.org/entity/Q20,Norway,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-07-20T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q2036869,Othello,based_on,1996-03-14T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-07-20T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2036869,Othello,based_on,1995-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q1525083,Twelfth Night,based_on,1996-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q27,Ireland,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q1763851,Motocrossed,based_on,2001-07-14T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-04-10T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1965-12-22T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1635819,Titus,based_on,1999-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q38,Italy,,,,,http://www.wikidata.org/entity/Q272169,Titus Andronicus
http://www.wikidata.org/entity/Q1758089,Romeo and Juliet,based_on,2013-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1758089,Romeo and Juliet,based_on,2013-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q1525083,Twelfth Night,based_on,1996-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q1935311,Macbeth,based_on,1990-01-22T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q2292697,As You Like It,based_on,2006-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-07-20T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2032498,Suave Veneno,based_on,,,,http://www.wikidata.org/entity/Q155,Brazil,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-05-08T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q1758203,Voyage to Melonia,based_on,1990-02-07T00:00:00Z,,,http://www.wikidata.org/entity/Q20,Norway,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-05-08T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2036869,Othello,based_on,1996-01-19T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2036869,Othello,based_on,1996-03-14T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q1865423,Prince of the Himalayas,based_on,2007-02-26T00:00:00Z,,,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1967-03-17T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1967-03-17T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1742045,King John,based_on,1899-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q661222,King John
http://www.wikidata.org/entity/Q1501773,O,based_on,2001-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q30,United States,,,,,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q2238976,Portrait of Faure as Hamlet,based_on,1877-01-01T00:00:00Z,,,,,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q2501468,Richard III,based_on,1995-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1965-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-11-17T00:00:00Z,,,http://www.wikidata.org/entity/Q39,Switzerland,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q1758203,Voyage to Melonia,based_on,1991-05-09T00:00:00Z,,,http://www.wikidata.org/entity/Q34,Sweden,,,,,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q2501468,Richard III,based_on,1996-04-26T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q2165127,Romeo und Julia,based_on,2000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q2165127,Romeo und Julia,edition_or_translation_of,2000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-04-10T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-05-08T00:00:00Z,,,http://www.wikidata.org/entity/Q29,Spain,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q2292697,As You Like It,based_on,2006-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1965-12-22T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,based_on,1966-04-10T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q268055,Henry V,based_on,1944-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q495954,Henry V
http://www.wikidata.org/entity/Q565231,Ran,based_on,1985-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q280104,Hamlet,based_on,2012-10-22T00:00:00Z,http://www.wikidata.org/entity/Q9176,Korean,http://www.wikidata.org/entity/Q159,Russia,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q191803,The Lion King II: Simba's Pride,based_on,1998-03-17T00:00:00Z,,,http://www.wikidata.org/entity/Q408,Australia,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q280104,Hamlet,based_on,2010-04-08T00:00:00Z,http://www.wikidata.org/entity/Q7737,Russian,http://www.wikidata.org/entity/Q159,Russia,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q280104,Hamlet,based_on,2012-10-22T00:00:00Z,http://www.wikidata.org/entity/Q256,Turkish,http://www.wikidata.org/entity/Q159,Russia,,,,,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q463313,Romeo + Juliet,based_on,1996-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q408,Australia,,,,,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q565231,Ran,based_on,1985-12-20T00:00:00Z,,,http://www.wikidata.org/entity/Q142,France,,,,,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q115647,The Hollow Crown,based_on,2012-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q145,United Kingdom,,,,,http://www.wikidata.org/entity/Q643236,"Henry VI, Part 1"
http://www.wikidata.org/entity/Q163844,The Boys from Syracuse,based_on,,http://www.wikidata.org/entity/Q1860,English,,,,,,,http://www.wikidata.org/entity/Q506505,The Comedy of Errors
